time,temperature_2m_max,temperature_2m_min,precipitation_sum
2015-01-06,30.2,21.8,0.3
2015-01-07,30.6,22.1,0.6
2015-01-08,30.9,22.0,1.0
2015-01-09,30.8,23.7,0.1
2015-01-10,30.5,23.1,4.0
2015-01-11,29.5,22.6,2.3
2015-01-12,28.0,22.2,5.1
2015-01-13,27.5,22.6,10.4
2015-01-14,28.5,22.2,6.8
2015-01-15,29.2,24.8,21.5
2015-01-16,29.4,21.5,6.8
2015-01-17,29.1,22.8,17.8
2015-01-18,33.4,23.2,19.7
2015-01-19,27.1,22.6,6.8
2015-01-20,27.1,22.5,14.7
2015-01-21,26.5,21.7,7.7
2015-01-22,28.0,23.2,3.1
2015-01-23,28.8,22.3,13.1
2015-01-24,28.7,21.6,7.9
2015-01-25,27.6,22.1,11.4
2015-01-26,28.4,22.5,4.4
2015-01-27,28.9,23.8,7.6
2015-01-28,29.0,22.4,4.4
2015-01-29,27.6,22.5,10.7
2015-01-30,28.2,22.5,7.8
2015-01-31,27.4,22.5,16.4
2015-02-01,26.9,21.7,4.3
2015-02-02,29.3,22.0,8.1
2015-02-03,28.5,21.3,10.1
2015-02-04,28.4,21.7,6.8
2015-02-05,28.5,22.3,7.1
2015-02-06,27.6,22.4,10.4
2015-02-07,27.8,22.3,7.0
2015-02-08,27.9,23.5,6.7
2015-02-09,28.3,22.8,7.8
2015-02-10,29.2,20.9,8.9
2015-02-11,29.2,21.9,12.6
2015-02-12,27.7,22.8,10.7
2015-02-13,26.6,22.4,12.7
2015-02-14,27.9,21.9,5.7
2015-02-15,29.2,22.3,6.3
2015-02-16,29.5,21.9,22.3
2015-02-17,28.6,21.0,4.3
2015-02-18,28.9,21.4,7.3
2015-02-19,28.1,22.3,5.6
2015-02-20,29.0,22.2,3.1
2015-02-21,30.2,21.9,8.2
2015-02-22,29.5,22.3,1.8
2015-02-23,28.9,23.4,9.5
2015-02-24,29.3,23.1,4.0
2015-02-25,28.7,23.2,10.8
2015-02-26,28.5,22.3,5.4
2015-02-27,28.4,23.4,3.2
2015-02-28,28.6,23.0,6.5
2015-03-01,28.3,22.4,25.9
2015-03-02,28.5,22.1,23.1
2015-03-03,27.5,21.7,9.9
2015-03-04,27.9,22.5,5.8
2015-03-05,28.9,22.9,15.3
2015-03-06,28.7,21.7,16.7
2015-03-07,27.4,22.0,6.1
2015-03-08,27.6,22.9,9.8
2015-03-09,29.3,23.3,4.5
2015-03-10,27.9,22.4,10.3
2015-03-11,28.7,22.3,5.5
2015-03-12,29.0,22.7,4.9
2015-03-13,28.2,22.3,4.0
2015-03-14,29.3,22.2,12.3
2015-03-15,27.3,21.8,27.5
2015-03-16,28.3,21.8,5.1
2015-03-17,27.7,23.0,17.7
2015-03-18,29.2,22.2,16.8
2015-03-19,28.8,23.1,15.8
2015-03-20,29.8,22.2,8.4
2015-03-21,28.9,21.9,6.4
2015-03-22,28.8,22.3,3.2
2015-03-23,28.2,23.5,1.6
2015-03-24,29.1,24.0,1.9
2015-03-25,28.7,23.7,5.1
2015-03-26,28.6,23.2,2.5
2015-03-27,29.8,23.8,0.4
2015-03-28,29.1,23.8,6.5
2015-03-29,30.0,21.8,1.2
2015-03-30,29.8,23.3,0.5
2015-03-31,30.4,23.2,0.0
2015-04-01,29.5,23.0,4.6
2015-04-02,28.7,23.2,6.6
2015-04-03,29.1,22.7,12.1
2015-04-04,29.0,22.4,2.3
2015-04-05,30.0,23.1,0.0
2015-04-06,29.1,23.0,9.6
2015-04-07,27.9,22.5,28.3
2015-04-08,30.2,21.3,1.5
2015-04-09,30.1,23.3,1.4
2015-04-10,30.3,22.5,0.0
2015-04-11,30.1,22.8,2.5
2015-04-12,29.0,23.3,16.0
2015-04-13,27.4,22.3,12.4
2015-04-14,29.0,23.2,0.1
2015-04-15,28.2,22.6,5.3
2015-04-16,28.8,23.7,2.9
2015-04-17,27.8,23.6,5.0
2015-04-18,29.3,23.1,7.2
2015-04-19,28.9,22.0,2.0
2015-04-20,28.1,22.4,12.0
2015-04-21,27.0,23.0,4.9
2015-04-22,28.8,23.9,8.1
2015-04-23,28.8,23.4,10.0
2015-04-24,27.6,22.5,9.9
2015-04-25,27.5,22.4,16.3
2015-04-26,27.1,21.8,15.2
2015-04-27,28.6,22.1,11.2
2015-04-28,27.3,22.6,5.3
2015-04-29,27.5,22.5,14.6
2015-04-30,27.4,22.7,5.0
2015-05-01,27.3,22.2,21.1
2015-05-02,27.5,21.8,5.7
2015-05-03,27.0,22.5,10.9
2015-05-04,27.2,22.1,14.5
2015-05-05,28.5,19.7,0.7
2015-05-06,29.5,20.5,0.0
2015-05-07,29.3,20.0,0.0
2015-05-08,29.1,20.2,0.0
2015-05-09,29.3,21.2,0.0
2015-05-10,29.6,21.1,0.0
2015-05-11,29.2,22.3,0.0
2015-05-12,30.2,23.3,0.0
2015-05-13,29.7,23.8,3.6
2015-05-14,29.9,23.6,0.2
2015-05-15,28.9,22.5,0.0
2015-05-16,28.9,20.4,0.0
2015-05-17,29.2,20.8,0.0
2015-05-18,29.2,20.0,0.0
2015-05-19,28.9,19.1,0.0
2015-05-20,28.8,20.8,0.0
2015-05-21,28.8,19.6,0.0
2015-05-22,30.6,18.5,0.0
2015-05-23,30.0,21.3,0.0
2015-05-24,29.9,22.6,0.0
2015-05-25,29.9,22.1,0.0
2015-05-26,30.0,23.4,0.8
2015-05-27,29.9,22.7,0.6
2015-05-28,29.9,23.5,0.0
2015-05-29,30.8,22.4,0.0
2015-05-30,30.6,24.5,0.0
2015-05-31,30.2,23.0,0.0
2015-06-01,30.3,24.5,0.0
2015-06-02,30.6,22.9,0.6
2015-06-03,30.4,22.8,0.9
2015-06-04,30.0,22.4,0.0
2015-06-05,31.9,22.9,0.0
2015-06-06,30.9,24.2,0.0
2015-06-07,30.9,24.2,1.1
2015-06-08,30.1,23.7,0.0
2015-06-09,30.4,23.7,1.3
2015-06-10,30.5,23.0,0.0
2015-06-11,30.5,21.9,0.0
2015-06-12,30.1,21.6,0.0
2015-06-13,30.6,20.9,0.0
2015-06-14,30.8,22.2,0.0
2015-06-15,30.6,20.8,0.0
2015-06-16,31.0,19.4,0.0
2015-06-17,30.7,21.0,0.0
2015-06-18,31.0,20.9,0.0
2015-06-19,31.0,21.3,0.0
2015-06-20,30.0,22.6,0.0
2015-06-21,30.8,22.4,0.0
2015-06-22,30.6,22.4,0.0
2015-06-23,30.7,21.0,0.0
2015-06-24,30.7,20.9,0.0
2015-06-25,30.4,21.9,0.0
2015-06-26,30.4,21.5,0.0
2015-06-27,30.7,21.7,0.0
2015-06-28,30.9,22.4,0.0
2015-06-29,31.1,22.0,0.0
2015-06-30,30.5,21.6,0.0
2015-07-01,30.6,21.9,0.0
2015-07-02,31.3,22.0,0.0
2015-07-03,30.5,21.4,0.0
2015-07-04,30.8,20.8,0.0
2015-07-05,30.6,19.4,0.0
2015-07-06,30.3,20.3,0.0
2015-07-07,30.1,21.9,0.0
2015-07-08,29.8,22.0,0.0
2015-07-09,29.2,22.0,0.0
2015-07-10,30.3,21.6,0.0
2015-07-11,29.9,20.6,0.0
2015-07-12,29.6,23.1,0.0
2015-07-13,29.4,22.4,0.2
2015-07-14,29.8,23.2,0.0
2015-07-15,29.8,22.9,0.0
2015-07-16,29.0,22.0,0.0
2015-07-17,30.1,21.0,0.0
2015-07-18,31.2,20.1,0.0
2015-07-19,30.5,21.2,0.0
2015-07-20,30.3,22.8,0.0
2015-07-21,29.8,22.2,0.0
2015-07-22,30.1,22.0,0.0
2015-07-23,30.1,21.0,0.0
2015-07-24,29.5,20.6,0.0
2015-07-25,30.9,20.9,0.0
2015-07-26,30.4,21.5,0.0
2015-07-27,31.1,20.6,0.0
2015-07-28,31.4,20.8,0.0
2015-07-29,30.8,20.6,0.0
2015-07-30,29.9,21.2,0.0
2015-07-31,30.3,21.7,0.0
2015-08-01,31.3,21.7,0.0
2015-08-02,31.3,21.1,0.0
2015-08-03,30.9,19.9,0.0
2015-08-04,30.4,21.2,0.0
2015-08-05,29.5,21.8,0.0
2015-08-06,29.4,22.9,0.0
2015-08-07,29.0,21.8,0.1
2015-08-08,30.2,21.3,0.0
2015-08-09,29.5,21.1,0.0
2015-08-10,30.9,21.2,0.0
2015-08-11,30.8,22.5,0.0
2015-08-12,31.4,22.9,0.0
2015-08-13,31.3,23.1,0.0
2015-08-14,30.4,23.1,0.0
2015-08-15,30.0,21.7,0.0
2015-08-16,29.9,22.7,0.0
2015-08-17,30.1,21.5,0.0
2015-08-18,30.5,20.7,0.0
2015-08-19,30.6,20.7,0.0
2015-08-20,30.8,19.2,0.0
2015-08-21,30.0,20.4,0.0
2015-08-22,29.9,19.0,0.0
2015-08-23,30.6,21.3,0.0
2015-08-24,31.6,21.5,0.0
2015-08-25,31.7,21.5,0.0
2015-08-26,31.4,20.2,0.0
2015-08-27,31.8,20.0,0.0
2015-08-28,31.5,22.5,0.0
2015-08-29,32.0,22.8,0.0
2015-08-30,31.9,23.1,0.0
2015-08-31,32.6,21.8,0.0
2015-09-01,32.6,21.5,0.0
2015-09-02,32.4,23.1,0.0
2015-09-03,32.3,23.2,0.0
2015-09-04,31.8,22.5,0.0
2015-09-05,32.0,21.3,0.0
2015-09-06,32.3,22.6,0.0
2015-09-07,32.8,22.1,0.0
2015-09-08,32.2,20.9,0.0
2015-09-09,33.0,20.7,0.0
2015-09-10,31.4,21.3,0.0
2015-09-11,30.9,19.7,0.0
2015-09-12,31.3,20.5,0.0
2015-09-13,33.0,22.0,0.0
2015-09-14,32.5,21.8,0.0
2015-09-15,31.4,21.4,0.0
2015-09-16,31.4,19.9,0.0
2015-09-17,31.6,21.1,0.0
2015-09-18,32.4,21.9,0.0
2015-09-19,32.2,22.4,0.0
2015-09-20,32.7,22.8,0.0
2015-09-21,32.6,22.2,0.3
2015-09-22,33.3,22.3,0.0
2015-09-23,33.2,22.4,0.0
2015-09-24,33.4,22.9,0.0
2015-09-25,32.2,22.6,0.0
2015-09-26,32.2,22.5,0.0
2015-09-27,32.1,21.0,0.9
2015-09-28,32.0,21.7,0.8
2015-09-29,31.5,22.1,0.0
2015-09-30,32.1,21.6,0.0
2015-10-01,32.1,22.2,0.0
2015-10-02,30.9,23.1,0.7
2015-10-03,31.3,20.9,0.0
2015-10-04,31.8,21.3,0.0
2015-10-05,32.7,21.0,0.0
2015-10-06,32.8,22.5,0.1
2015-10-07,32.7,21.9,1.9
2015-10-08,33.3,22.1,0.2
2015-10-09,32.1,21.8,0.0
2015-10-10,32.6,22.1,0.0
2015-10-11,33.0,21.0,0.0
2015-10-12,32.9,23.3,0.0
2015-10-13,32.5,22.1,0.0
2015-10-14,32.9,20.8,0.0
2015-10-15,33.4,23.2,0.0
2015-10-16,33.2,22.7,0.0
2015-10-17,34.4,20.8,0.0
2015-10-18,34.2,22.2,0.0
2015-10-19,34.2,23.9,0.0
2015-10-20,32.9,23.0,0.0
2015-10-21,32.2,21.6,0.0
2015-10-22,32.7,21.9,0.0
2015-10-23,33.2,20.1,0.0
2015-10-24,33.6,20.5,0.0
2015-10-25,33.0,20.3,0.0
2015-10-26,33.5,21.4,0.0
2015-10-27,33.5,22.1,0.0
2015-10-28,33.1,22.4,0.0
2015-10-29,32.9,22.6,0.0
2015-10-30,32.8,23.2,0.2
2015-10-31,32.7,21.3,0.0
2015-11-01,34.0,22.6,0.8
2015-11-02,34.2,22.9,0.0
2015-11-03,33.8,24.2,0.0
2015-11-04,32.8,22.9,0.0
2015-11-05,33.0,25.1,0.0
2015-11-06,32.8,24.2,0.1
2015-11-07,32.6,25.1,2.7
2015-11-08,33.0,24.9,3.0
2015-11-09,32.5,23.9,1.2
2015-11-10,31.7,24.2,2.3
2015-11-11,32.4,24.3,2.0
2015-11-12,31.7,24.2,4.3
2015-11-13,33.0,24.4,0.0
2015-11-14,33.1,24.0,1.0
2015-11-15,34.0,24.4,1.6
2015-11-16,34.6,22.6,0.7
2015-11-17,34.1,25.6,1.1
2015-11-18,33.6,25.6,0.0
2015-11-19,32.9,26.2,0.0
2015-11-20,34.1,24.6,1.1
2015-11-21,34.3,24.4,0.4
2015-11-22,33.5,24.7,0.0
2015-11-23,34.8,23.4,0.0
2015-11-24,34.6,25.5,3.9
2015-11-25,33.1,26.2,5.8
2015-11-26,31.4,23.3,1.9
2015-11-27,32.7,24.6,0.2
2015-11-28,32.5,24.6,0.0
2015-11-29,32.6,24.7,1.2
2015-11-30,32.5,25.2,2.0
2015-12-01,33.8,24.5,0.8
2015-12-02,30.5,25.3,2.1
2015-12-03,31.2,24.9,2.4
2015-12-04,30.5,24.5,6.5
2015-12-05,30.4,23.7,3.2
2015-12-06,28.5,23.9,10.1
2015-12-07,29.3,23.9,9.8
2015-12-08,29.8,24.6,2.6
2015-12-09,30.9,23.8,0.2
2015-12-10,31.4,24.5,3.1
2015-12-11,29.3,24.7,2.8
2015-12-12,29.2,24.7,2.2
2015-12-13,30.8,23.8,7.3
2015-12-14,28.1,23.3,14.5
2015-12-15,27.5,23.6,6.4
2015-12-16,29.5,23.8,6.2
2015-12-17,27.1,23.2,12.6
2015-12-18,29.7,22.5,4.8
2015-12-19,26.8,22.6,11.9
2015-12-20,30.8,22.0,0.7
2015-12-21,29.8,22.9,5.4
2015-12-22,29.3,22.8,7.9
2015-12-23,29.8,23.6,3.3
2015-12-24,29.7,23.4,11.1
2015-12-25,30.2,23.0,4.1
2015-12-26,30.0,25.1,1.7
2015-12-27,30.2,23.3,18.8
2015-12-28,29.6,22.6,9.2
2015-12-29,29.3,23.0,16.0
2015-12-30,29.1,23.3,6.0
2015-12-31,29.2,23.9,5.4
2016-01-01,29.9,24.3,5.2
2016-01-02,29.0,23.9,2.9
2016-01-03,28.9,23.1,6.6
2016-01-04,28.0,22.9,3.9
2016-01-05,29.6,24.4,1.7
2016-01-06,30.9,23.9,0.0
2016-01-07,31.3,25.0,0.0
2016-01-08,30.9,23.9,1.2
2016-01-09,30.4,23.3,2.7
2016-01-10,29.8,24.7,2.5
2016-01-11,29.3,24.8,5.9
2016-01-12,30.1,23.9,0.0
2016-01-13,30.9,25.1,0.3
2016-01-14,30.8,24.9,0.0
2016-01-15,31.8,24.0,0.0
2016-01-16,30.9,24.7,1.9
2016-01-17,31.0,24.4,2.8
2016-01-18,29.9,25.2,0.8
2016-01-19,30.4,24.5,5.2
2016-01-20,30.0,24.4,12.3
2016-01-21,28.5,23.3,8.0
2016-01-22,28.8,23.1,22.2
2016-01-23,27.9,23.5,8.6
2016-01-24,31.2,23.3,6.8
2016-01-25,28.4,23.1,18.5
2016-01-26,27.1,23.0,5.4
2016-01-27,27.4,22.8,18.4
2016-01-28,28.8,22.8,3.8
2016-01-29,30.5,23.9,5.1
2016-01-30,30.2,24.1,6.7
2016-01-31,28.7,24.3,5.7
2016-02-01,30.0,23.6,9.1
2016-02-02,28.4,23.3,10.5
2016-02-03,31.6,23.5,24.2
2016-02-04,29.7,23.7,10.8
2016-02-05,27.4,23.3,9.4
2016-02-06,28.1,22.8,13.0
2016-02-07,29.0,23.6,27.2
2016-02-08,33.3,23.2,8.9
2016-02-09,28.5,23.5,15.3
2016-02-10,26.4,23.5,25.4
2016-02-11,26.4,23.5,27.4
2016-02-12,27.9,23.0,17.1
2016-02-13,28.7,22.8,3.5
2016-02-14,29.9,23.0,6.1
2016-02-15,28.0,23.3,7.7
2016-02-16,27.8,23.5,7.2
2016-02-17,30.2,23.7,7.9
2016-02-18,30.3,22.1,0.1
2016-02-19,30.2,24.4,2.6
2016-02-20,29.0,24.2,13.1
2016-02-21,27.2,23.1,26.5
2016-02-22,28.8,22.0,7.3
2016-02-23,28.8,22.8,16.2
2016-02-24,29.0,22.5,10.5
2016-02-25,28.8,22.2,14.6
2016-02-26,29.3,22.2,29.0
2016-02-27,27.8,23.0,24.7
2016-02-28,27.9,23.3,16.0
2016-02-29,28.9,23.6,9.4
2016-03-01,28.3,23.0,3.9
2016-03-02,28.8,23.8,5.4
2016-03-03,29.1,23.1,13.2
2016-03-04,29.1,22.8,5.4
2016-03-05,28.8,23.7,14.8
2016-03-06,27.9,24.4,1.8
2016-03-07,29.5,24.0,5.9
2016-03-08,30.1,24.1,2.1
2016-03-09,29.5,24.3,4.7
2016-03-10,29.0,24.1,1.7
2016-03-11,28.9,24.8,11.8
2016-03-12,29.2,23.7,6.0
2016-03-13,29.6,23.6,1.3
2016-03-14,29.6,25.0,7.9
2016-03-15,30.8,23.8,2.6
2016-03-16,30.0,23.2,2.0
2016-03-17,29.8,24.0,3.0
2016-03-18,28.7,24.1,7.8
2016-03-19,29.8,23.7,2.2
2016-03-20,29.8,23.4,2.8
2016-03-21,29.9,25.0,1.6
2016-03-22,29.3,24.9,6.1
2016-03-23,29.0,23.6,8.9
2016-03-24,28.9,23.1,10.9
2016-03-25,29.7,23.3,5.7
2016-03-26,29.9,22.5,0.9
2016-03-27,29.5,23.6,3.1
2016-03-28,29.1,23.2,5.8
2016-03-29,27.7,23.3,12.8
2016-03-30,28.2,22.7,38.0
2016-03-31,29.0,23.6,4.4
2016-04-01,29.0,24.4,2.1
2016-04-02,29.4,24.6,3.4
2016-04-03,29.4,23.9,1.4
2016-04-04,29.7,22.9,1.2
2016-04-05,29.3,24.5,2.1
2016-04-06,28.7,24.8,8.2
2016-04-07,28.5,23.5,6.0
2016-04-08,29.8,23.9,6.1
2016-04-09,29.3,23.5,16.7
2016-04-10,27.8,23.3,9.9
2016-04-11,28.9,23.2,6.9
2016-04-12,28.9,23.3,3.1
2016-04-13,29.1,23.6,2.0
2016-04-14,28.8,22.9,5.9
2016-04-15,27.7,23.1,7.9
2016-04-16,28.1,23.5,2.8
2016-04-17,29.2,24.3,8.4
2016-04-18,28.6,23.9,2.9
2016-04-19,29.2,22.5,3.4
2016-04-20,29.6,23.4,0.9
2016-04-21,29.7,23.5,3.6
2016-04-22,28.4,22.9,0.4
2016-04-23,30.3,24.1,0.0
2016-04-24,29.7,25.2,0.0
2016-04-25,29.7,24.4,0.0
2016-04-26,30.3,24.4,1.2
2016-04-27,29.7,24.2,3.2
2016-04-28,29.9,23.7,1.0
2016-04-29,29.9,23.8,0.8
2016-04-30,30.2,23.9,0.1
2016-05-01,29.1,25.2,0.2
2016-05-02,29.8,24.7,0.2
2016-05-03,30.1,24.1,0.0
2016-05-04,30.6,24.0,0.0
2016-05-05,30.2,25.2,1.6
2016-05-06,29.3,24.9,1.3
2016-05-07,30.1,23.9,2.2
2016-05-08,29.8,24.4,2.3
2016-05-09,29.4,23.3,2.4
2016-05-10,29.2,23.7,1.6
2016-05-11,29.8,25.1,0.1
2016-05-12,30.9,23.5,0.1
2016-05-13,31.3,23.9,0.0
2016-05-14,31.0,24.8,0.7
2016-05-15,30.8,25.3,2.7
2016-05-16,30.8,23.2,3.5
2016-05-17,30.2,23.9,0.9
2016-05-18,31.4,22.9,0.0
2016-05-19,30.4,23.8,0.4
2016-05-20,30.1,23.3,0.0
2016-05-21,30.3,23.7,1.6
2016-05-22,30.3,23.9,0.1
2016-05-23,30.2,23.6,0.6
2016-05-24,30.6,23.2,0.7
2016-05-25,30.1,23.3,0.0
2016-05-26,30.8,23.7,0.2
2016-05-27,30.0,24.2,1.7
2016-05-28,29.1,24.6,0.9
2016-05-29,29.6,24.3,3.9
2016-05-30,28.0,22.8,7.4
2016-05-31,28.3,22.5,4.4
2016-06-01,29.4,23.0,2.9
2016-06-02,28.5,24.2,0.9
2016-06-03,30.1,22.8,0.0
2016-06-04,29.8,23.4,0.0
2016-06-05,29.3,23.8,0.5
2016-06-06,30.1,23.1,0.4
2016-06-07,29.8,24.8,0.3
2016-06-08,30.3,24.4,2.2
2016-06-09,29.9,23.3,0.0
2016-06-10,29.8,23.1,0.0
2016-06-11,30.5,22.8,0.0
2016-06-12,31.2,23.4,0.3
2016-06-13,29.4,23.9,0.6
2016-06-14,28.7,23.7,2.1
2016-06-15,28.8,23.1,0.1
2016-06-16,30.8,23.2,0.0
2016-06-17,29.7,23.8,1.5
2016-06-18,29.1,24.2,9.1
2016-06-19,28.8,22.6,3.3
2016-06-20,29.3,20.7,0.1
2016-06-21,29.2,22.4,0.0
2016-06-22,28.9,24.2,0.1
2016-06-23,29.3,23.4,1.2
2016-06-24,30.1,22.3,0.0
2016-06-25,29.3,23.1,0.7
2016-06-26,30.7,22.4,0.0
2016-06-27,28.9,23.6,1.4
2016-06-28,28.3,22.8,2.8
2016-06-29,26.9,22.6,7.1
2016-06-30,26.7,22.3,5.0
2016-07-01,29.1,23.0,2.3
2016-07-02,29.5,22.7,0.0
2016-07-03,29.2,23.7,0.1
2016-07-04,28.7,24.1,0.1
2016-07-05,30.1,23.0,0.0
2016-07-06,29.7,22.6,0.0
2016-07-07,29.8,22.3,0.0
2016-07-08,30.7,21.4,0.0
2016-07-09,29.7,23.6,0.1
2016-07-10,30.4,23.2,0.0
2016-07-11,29.9,24.4,0.0
2016-07-12,29.3,24.2,0.0
2016-07-13,29.3,23.8,1.1
2016-07-14,29.6,23.8,1.2
2016-07-15,29.5,22.4,0.7
2016-07-16,27.4,24.0,0.9
2016-07-17,28.9,23.8,2.1
2016-07-18,28.8,23.2,10.0
2016-07-19,29.1,21.6,0.6
2016-07-20,28.7,23.9,7.8
2016-07-21,27.3,22.6,4.5
2016-07-22,29.3,22.6,0.1
2016-07-23,30.1,23.5,1.3
2016-07-24,30.0,21.5,0.0
2016-07-25,29.6,23.3,0.0
2016-07-26,30.2,21.6,0.0
2016-07-27,30.3,21.9,0.0
2016-07-28,29.8,22.2,0.2
2016-07-29,31.2,21.0,0.0
2016-07-30,31.1,21.2,0.0
2016-07-31,30.2,22.0,0.0
2016-08-01,30.3,22.2,0.0
2016-08-02,30.2,22.0,0.0
2016-08-03,30.9,21.9,0.0
2016-08-04,30.1,23.2,0.0
2016-08-05,29.9,24.1,0.8
2016-08-06,28.9,24.0,0.4
2016-08-07,30.4,24.4,0.2
2016-08-08,30.4,23.9,1.2
2016-08-09,31.6,23.3,0.0
2016-08-10,32.6,21.6,0.0
2016-08-11,32.5,19.8,0.0
2016-08-12,30.6,23.6,1.8
2016-08-13,30.3,24.1,1.3
2016-08-14,30.7,23.7,0.8
2016-08-15,30.4,23.2,0.0
2016-08-16,31.0,22.1,0.1
2016-08-17,31.5,23.2,0.9
2016-08-18,32.2,23.2,0.0
2016-08-19,31.5,22.4,0.0
2016-08-20,31.6,21.7,0.0
2016-08-21,31.8,21.2,0.0
2016-08-22,32.4,21.4,0.0
2016-08-23,32.7,22.6,0.0
2016-08-24,31.9,22.5,0.0
2016-08-25,32.3,22.7,0.5
2016-08-26,30.8,25.2,0.1
2016-08-27,31.1,24.1,0.8
2016-08-28,31.0,24.7,0.0
2016-08-29,31.6,24.0,0.0
2016-08-30,31.0,24.1,0.4
2016-08-31,32.0,23.6,0.0
2016-09-01,33.0,23.3,1.3
2016-09-02,33.0,23.0,1.7
2016-09-03,32.0,23.2,1.2
2016-09-04,30.9,24.0,3.2
2016-09-05,31.3,23.4,0.0
2016-09-06,32.3,22.9,0.0
2016-09-07,32.0,23.6,0.0
2016-09-08,33.1,22.8,0.0
2016-09-09,32.9,22.9,0.3
2016-09-10,34.0,22.7,0.0
2016-09-11,33.8,22.5,0.0
2016-09-12,33.2,24.1,0.3
2016-09-13,32.4,23.8,1.3
2016-09-14,32.4,24.0,0.0
2016-09-15,32.0,24.7,0.0
2016-09-16,32.1,24.9,0.0
2016-09-17,30.9,23.3,2.1
2016-09-18,32.1,24.3,0.6
2016-09-19,32.3,25.8,0.0
2016-09-20,32.6,24.0,0.2
2016-09-21,32.6,24.9,3.4
2016-09-22,31.1,23.2,2.2
2016-09-23,30.5,23.9,8.3
2016-09-24,28.4,22.5,12.8
2016-09-25,29.3,22.7,3.8
2016-09-26,30.9,24.1,3.0
2016-09-27,31.4,24.0,6.1
2016-09-28,30.1,24.3,3.0
2016-09-29,31.8,23.8,0.8
2016-09-30,31.0,24.4,2.0
2016-10-01,31.0,24.4,11.0
2016-10-02,28.1,23.1,13.4
2016-10-03,29.8,23.0,4.3
2016-10-04,29.1,23.6,12.5
2016-10-05,30.3,22.9,0.4
2016-10-06,31.4,24.1,1.5
2016-10-07,31.1,23.2,1.7
2016-10-08,27.0,23.7,27.6
2016-10-09,28.0,22.4,11.8
2016-10-10,27.2,23.5,46.7
2016-10-11,28.7,22.4,2.0
2016-10-12,29.5,22.5,12.4
2016-10-13,27.7,23.6,11.6
2016-10-14,28.8,24.4,1.0
2016-10-15,30.7,23.8,0.0
2016-10-16,31.2,23.5,0.0
2016-10-17,32.5,23.8,0.0
2016-10-18,31.2,23.9,0.0
2016-10-19,31.6,23.7,0.0
2016-10-20,32.1,24.0,0.0
2016-10-21,31.5,24.1,0.3
2016-10-22,30.4,24.0,10.4
2016-10-23,26.5,23.1,36.4
2016-10-24,27.4,22.6,9.3
2016-10-25,28.3,22.6,7.3
2016-10-26,29.0,22.6,2.3
2016-10-27,28.4,22.2,9.7
2016-10-28,29.9,21.4,2.0
2016-10-29,30.3,23.9,1.5
2016-10-30,30.9,24.0,2.9
2016-10-31,30.5,23.6,2.6
2016-11-01,30.1,22.7,4.1
2016-11-02,30.0,24.4,1.3
2016-11-03,30.7,24.0,0.0
2016-11-04,31.8,23.9,1.2
2016-11-05,31.5,23.5,0.0
2016-11-06,32.2,23.8,0.1
2016-11-07,30.0,25.0,1.0
2016-11-08,31.3,24.6,2.6
2016-11-09,30.4,23.6,13.3
2016-11-10,28.7,22.9,3.8
2016-11-11,29.2,21.7,4.4
2016-11-12,29.4,22.9,5.7
2016-11-13,28.3,23.9,12.8
2016-11-14,28.6,23.7,3.7
2016-11-15,29.2,23.7,6.9
2016-11-16,28.9,23.2,4.1
2016-11-17,29.1,22.7,0.5
2016-11-18,30.3,23.5,0.3
2016-11-19,30.8,24.0,1.3
2016-11-20,30.2,23.4,0.3
2016-11-21,31.2,24.5,0.8
2016-11-22,29.3,24.5,3.0
2016-11-23,29.8,22.6,6.4
2016-11-24,28.2,23.2,21.6
2016-11-25,29.7,23.3,12.6
2016-11-26,29.3,22.8,4.0
2016-11-27,30.0,23.1,11.2
2016-11-28,29.7,23.8,14.9
2016-11-29,30.2,22.9,7.3
2016-11-30,28.7,24.8,12.8
2016-12-01,29.2,23.4,9.3
2016-12-02,27.5,23.1,11.8
2016-12-03,27.6,22.7,25.1
2016-12-04,28.2,23.0,15.6
2016-12-05,27.3,22.8,6.3
2016-12-06,29.2,22.2,6.6
2016-12-07,28.3,23.8,8.5
2016-12-08,29.2,22.7,11.7
2016-12-09,28.7,23.4,6.9
2016-12-10,28.0,23.0,3.5
2016-12-11,28.5,22.6,24.8
2016-12-12,29.4,23.0,14.7
2016-12-13,28.1,22.5,29.2
2016-12-14,28.8,22.1,6.8
2016-12-15,29.0,22.6,12.8
2016-12-16,29.2,22.3,2.8
2016-12-17,28.6,22.9,10.8
2016-12-18,29.3,23.2,3.0
2016-12-19,28.8,23.9,3.9
2016-12-20,30.9,23.5,0.5
2016-12-21,31.1,24.8,1.2
2016-12-22,31.6,23.2,0.0
2016-12-23,31.3,24.0,3.5
2016-12-24,30.7,23.4,0.0
2016-12-25,30.5,25.7,0.0
2016-12-26,30.1,24.1,0.3
2016-12-27,30.3,24.1,4.5
2016-12-28,30.4,23.3,13.5
2016-12-29,28.9,23.2,7.6
2016-12-30,28.2,22.9,19.3
2016-12-31,28.9,22.5,2.1
2017-01-01,29.7,22.5,10.6
2017-01-02,30.1,23.9,0.8
2017-01-03,28.9,24.2,17.7
2017-01-04,29.4,23.7,3.9
2017-01-05,31.0,24.3,16.8
2017-01-06,30.1,24.8,20.4
2017-01-07,30.6,24.8,0.1
2017-01-08,31.1,24.4,2.6
2017-01-09,30.2,23.9,5.0
